,DUN_GRUP,DUN_CULTIU,Voronoi_1,ID_Voronoi,Municipi,Codi_munic,Comarca,Codi_comar,ID_CUENCA,CUENCA,ID_SUBCUEN,N_SUBCUENC,SUBCUENCAS,yield_kgHA,Voronoi_ag,Vor_ag_Num,Fid,Area,FoodTons_N,P_Manure,P_Fertiliser,P_Struvite,P_Compost,P_In,P_PO43-,P_Harvest,P_Out,P_Balance,P_bln_check
8811,GUARET,GUARET NO SIE/ SUP. LLIURE SE*,Altres conreus herbacis en bancals,7,Castellbisbal,80543,Valles Occidental,40,4,Llobregat,57852,TORRENT DE SALZES,EL LLOBREGAT,2368.0,HORTA,19,8811,3361.9911,0.796,0,0.0,28.416,0,28.416,0.0,28.416,28.416,0.0,Enough
8812,VINYA,VINYES,Altres conreus herbacis en bancals en regadiu,8,Montgat,81265,Maresme,21,2,Maresme,60045,RIERA D'EN FONT,RIERES DEL MARESME,4367.0,HORTA,19,8812,969.462,0.423,0,0.0,52.404,0,52.404,0.0,52.404,52.404,0.0,Enough
8813,VINYA,VINYES,Altres conreus herbacis en bancals en regadiu,8,Montgat,81265,Maresme,21,2,Maresme,60045,RIERA D'EN FONT,RIERES DEL MARESME,4367.0,HORTA,19,8813,7328.698099999999,3.2,0,0.0,52.404,0,52.404,0.0,52.404,52.404,0.0,Enough
8814,HORTICOLES,HORTA,HORTA,43,Santa Coloma de Gramenet,82457,Barcelones,13,5,Besos,59521,RIU BESOS,EL BESÃ?S,22720.0,HORTA,19,8814,7875.9042,17.894,0,0.0,80.0,0,80.0,0.0,80.0,80.0,0.0,Enough
8815,VINYA,VINYES,Altres conreus herbacis en bancals en regadiu,8,Montcada i Reixac,81252,Valles Occidental,40,5,Besos,59531,TORRENT DE VALLENÇANA,EL BESÃ?S,2368.0,HORTA,19,8815,4797.6672,1.136,0,0.0,28.416,0,28.416,0.0,28.416,28.416,0.0,Enough
8816,HORTICOLES,HORTA,HORTA,43,Corbera de Llobregat,80728,Baix Llobregat,11,4,Llobregat,57307,RIERA DE CERVELLO,EL LLOBREGAT,20332.0,HORTA,19,8816,275.3994,0.56,0,0.0,80.0,0,80.0,0.0,80.0,80.0,0.0,Enough
8817,VINYA,VINYES,Altres conreus herbacis en bancals en regadiu,8,Badalona,80155,Barcelones,13,2,Maresme,60038,RIERA DE SANT JERONI,RIERES DEL MARESME,2600.0,HORTA,19,8817,354.511,0.092,0,0.0,31.2,0,31.2,0.0,31.2,31.2,0.0,Enough
8818,CEREALS,ORDI,ORDI,52,Montcada i Reixac,81252,Valles Occidental,40,5,Besos,59531,TORRENT DE VALLENÇANA,EL BESÃ?S,2700.0,ORDI,24,8818,9045.4543,2.442,0,0.0,2.7,0,2.7,0.0,2.7,2.7,0.0,Enough
8819,HORTICOLES,HORTA,HORTA,43,Gavà,80898,Baix Llobregat,11,3,Garraf,57252,RIERA DELS CANYARS,RIERES DE GARRAF,20332.0,HORTA,19,8819,8216.5927,16.706,0,0.0,80.0,0,80.0,0.0,80.0,80.0,0.0,Enough
8820,VINYA,VINYES,Altres conreus herbacis en bancals en regadiu,8,Badalona,80155,Barcelones,13,2,Maresme,60038,RIERA DE SANT JERONI,RIERES DEL MARESME,2600.0,HORTA,19,8820,1506.4972,0.392,0,0.0,31.2,0,31.2,0.0,31.2,31.2,0.0,Enough
8821,VINYA,VINYES,Altres conreus herbacis en bancals en regadiu,8,Badalona,80155,Barcelones,13,2,Maresme,60038,RIERA DE SANT JERONI,RIERES DEL MARESME,2600.0,HORTA,19,8821,612.3263,0.159,0,0.0,31.2,0,31.2,0.0,31.2,31.2,0.0,Enough
8822,VINYA,VINYES,Altres conreus herbacis en bancals en regadiu,8,Montgat,81265,Maresme,21,2,Maresme,60045,RIERA D'EN FONT,RIERES DEL MARESME,4367.0,HORTA,19,8822,6454.0681,2.818,0,0.0,52.404,0,52.404,0.0,52.404,52.404,0.0,Enough
8823,VINYA,VINYES,Altres conreus herbacis en bancals en regadiu,8,Montgat,81265,Maresme,21,2,Maresme,60045,RIERA D'EN FONT,RIERES DEL MARESME,4367.0,HORTA,19,8823,1841.2309,0.804,0,0.0,52.404,0,52.404,0.0,52.404,52.404,0.0,Enough
8824,VINYA,VINYES,Altres conreus herbacis en bancals en regadiu,8,Tiana,82824,Maresme,21,2,Maresme,60045,RIERA D'EN FONT,RIERES DEL MARESME,4367.0,HORTA,19,8824,33930.2106,14.817,0,0.0,52.404,0,52.404,0.0,52.404,52.404,0.0,Enough
8825,VINYA,VINYES,Altres conreus herbacis en bancals en regadiu,8,Montgat,81265,Maresme,21,2,Maresme,60045,RIERA D'EN FONT,RIERES DEL MARESME,4367.0,HORTA,19,8825,50.2389,0.022,0,0.0,52.404,0,52.404,0.0,52.404,52.404,0.0,Enough
8826,ALTRES USOS,VECA I CIVADA,VECA I CIVADA,65,Sant Cugat del Vallès,82055,Valles Occidental,40,4,Llobregat,57346,RIERA DE RUBI,EL LLOBREGAT,1000.0,VECA I CIVADA,37,8826,1952.1605,0.195,0,0.0,12.0,0,12.0,0.0,12.0,12.0,0.0,Enough
8827,ALTRES USOS,VECA I CIVADA,VECA I CIVADA,65,Sant Cugat del Vallès,82055,Valles Occidental,40,4,Llobregat,57346,RIERA DE RUBI,EL LLOBREGAT,1000.0,VECA I CIVADA,37,8827,343.069,0.034,0,0.0,12.0,0,12.0,0.0,12.0,12.0,0.0,Enough
8828,CEREALS,ORDI,ORDI,52,Montcada i Reixac,81252,Valles Occidental,40,5,Besos,59656,RIERA DE POLINYA,EL BESÃ?S,2700.0,ORDI,24,8828,622.3343,0.168,0,0.0,2.7,0,2.7,0.0,2.7,2.7,0.0,Enough
8829,CEREALS,ORDI,ORDI,52,Montcada i Reixac,81252,Valles Occidental,40,5,Besos,59656,RIERA DE POLINYA,EL BESÃ?S,2700.0,ORDI,24,8829,258.338,0.07,0,0.0,2.7,0,2.7,0.0,2.7,2.7,0.0,Enough
8830,CEREALS,ORDI,ORDI,52,Montcada i Reixac,81252,Valles Occidental,40,5,Besos,59656,RIERA DE POLINYA,EL BESÃ?S,2700.0,ORDI,24,8830,244.4322,0.066,0,0.0,2.7,0,2.7,0.0,2.7,2.7,0.0,Enough
8831,CEREALS,ORDI,ORDI,52,Montcada i Reixac,81252,Valles Occidental,40,5,Besos,59656,RIERA DE POLINYA,EL BESÃ?S,2700.0,ORDI,24,8831,197.9032,0.053,0,0.0,2.7,0,2.7,0.0,2.7,2.7,0.0,Enough
8832,CEREALS,ORDI,ORDI,52,Montcada i Reixac,81252,Valles Occidental,40,5,Besos,59656,RIERA DE POLINYA,EL BESÃ?S,2700.0,ORDI,24,8832,225.7381,0.061,0,0.0,2.7,0,2.7,0.0,2.7,2.7,0.0,Enough
8833,CEREALS,ORDI,ORDI,52,Montcada i Reixac,81252,Valles Occidental,40,5,Besos,59656,RIERA DE POLINYA,EL BESÃ?S,2700.0,ORDI,24,8833,750.2999,0.203,0,0.0,2.7,0,2.7,0.0,2.7,2.7,0.0,Enough
8834,CEREALS,ORDI,ORDI,52,Barberà del Vallès,82520,Valles Occidental,40,5,Besos,59567,TORRENT DE CAN DURAN,EL BESÃ?S,2700.0,ORDI,24,8834,524.8774,0.142,0,0.0,2.7,0,2.7,0.0,2.7,2.7,0.0,Enough
8835,CEREALS,ORDI,ORDI,52,Montcada i Reixac,81252,Valles Occidental,40,5,Besos,59656,RIERA DE POLINYA,EL BESÃ?S,2700.0,ORDI,24,8835,2.4597,0.001,0,0.0,2.7,0,2.7,0.0,2.7,2.7,0.0,Enough
8836,CEREALS,ORDI,ORDI,52,Montcada i Reixac,81252,Valles Occidental,40,5,Besos,59656,RIERA DE POLINYA,EL BESÃ?S,2700.0,ORDI,24,8836,734.7625,0.198,0,0.0,2.7,0,2.7,0.0,2.7,2.7,0.0,Enough
8837,CEREALS,ORDI,ORDI,52,Montcada i Reixac,81252,Valles Occidental,40,5,Besos,59656,RIERA DE POLINYA,EL BESÃ?S,2700.0,ORDI,24,8837,184.5531,0.05,0,0.0,2.7,0,2.7,0.0,2.7,2.7,0.0,Enough
8838,CEREALS,ORDI,ORDI,52,Montcada i Reixac,81252,Valles Occidental,40,5,Besos,59656,RIERA DE POLINYA,EL BESÃ?S,2700.0,ORDI,24,8838,60851.8475,16.43,0,0.0,2.7,0,2.7,0.0,2.7,2.7,0.0,Enough
8839,CEREALS,ORDI,ORDI,52,Montcada i Reixac,81252,Valles Occidental,40,5,Besos,59656,RIERA DE POLINYA,EL BESÃ?S,2700.0,ORDI,24,8839,527.2447,0.142,0,0.0,2.7,0,2.7,0.0,2.7,2.7,0.0,Enough
8840,CEREALS,ORDI,ORDI,52,Montcada i Reixac,81252,Valles Occidental,40,5,Besos,59656,RIERA DE POLINYA,EL BESÃ?S,2700.0,ORDI,24,8840,154.1614,0.042,0,0.0,2.7,0,2.7,0.0,2.7,2.7,0.0,Enough
8841,CEREALS,ORDI,ORDI,52,Montcada i Reixac,81252,Valles Occidental,40,5,Besos,59656,RIERA DE POLINYA,EL BESÃ?S,2700.0,ORDI,24,8841,253.7952,0.069,0,0.0,2.7,0,2.7,0.0,2.7,2.7,0.0,Enough
8842,CEREALS,ORDI,ORDI,52,Montcada i Reixac,81252,Valles Occidental,40,5,Besos,59656,RIERA DE POLINYA,EL BESÃ?S,2700.0,ORDI,24,8842,3.2255,0.001,0,0.0,2.7,0,2.7,0.0,2.7,2.7,0.0,Enough
8843,CEREALS,ORDI,ORDI,52,Montcada i Reixac,81252,Valles Occidental,40,5,Besos,59656,RIERA DE POLINYA,EL BESÃ?S,2700.0,ORDI,24,8843,154.1607,0.042,0,0.0,2.7,0,2.7,0.0,2.7,2.7,0.0,Enough
8844,CEREALS,ORDI,ORDI,52,Montcada i Reixac,81252,Valles Occidental,40,5,Besos,59656,RIERA DE POLINYA,EL BESÃ?S,2700.0,ORDI,24,8844,32419.6884,8.753,0,0.0,2.7,0,2.7,0.0,2.7,2.7,0.0,Enough
8845,CEREALS,ORDI,ORDI,52,Montcada i Reixac,81252,Valles Occidental,40,5,Besos,59656,RIERA DE POLINYA,EL BESÃ?S,2700.0,ORDI,24,8845,13.0517,0.004,0,0.0,2.7,0,2.7,0.0,2.7,2.7,0.0,Enough
8846,CEREALS,BLAT TOU,BLAT TOU,14,Barberà del Vallès,82520,Valles Occidental,40,5,Besos,59535,RIU RIPOLL,EL BESÃ?S,3100.0,BLAT,4,8846,7377.8518,2.287,0,0.0,37.2,0,37.2,0.0,37.2,37.2,0.0,Enough
8847,CEREALS,BLAT TOU,BLAT TOU,14,Barberà del Vallès,82520,Valles Occidental,40,5,Besos,59535,RIU RIPOLL,EL BESÃ?S,3100.0,BLAT,4,8847,1133.4089,0.351,0,0.0,37.2,0,37.2,0.0,37.2,37.2,0.0,Enough
8848,FARRATGERES,ALFALS,ALFALS,3,Barberà del Vallès,82520,Valles Occidental,40,5,Besos,59535,RIU RIPOLL,EL BESÃ?S,55300.0,HORTA,19,8848,253.1801,1.4,0,0.0,80.0,0,80.0,0.0,80.0,80.0,0.0,Enough
8849,GUARET,GUARET NO SIE/ SUP. LLIURE SE*,Altres conreus herbacis,4,Barberà del Vallès,82520,Valles Occidental,40,5,Besos,59535,RIU RIPOLL,EL BESÃ?S,1580.0,HORTA,19,8849,133.8688,0.021,0,0.0,18.96,0,18.96,0.0,18.96,18.96,0.0,Enough
8850,GUARET,GUARET NO SIE/ SUP. LLIURE SE*,Altres conreus herbacis,4,Barberà del Vallès,82520,Valles Occidental,40,5,Besos,59535,RIU RIPOLL,EL BESÃ?S,2368.0,HORTA,19,8850,5906.6174,1.399,0,0.0,28.416,0,28.416,0.0,28.416,28.416,0.0,Enough
8851,CEREALS,BLAT TOU,BLAT TOU,14,Barberà del Vallès,82520,Valles Occidental,40,5,Besos,59535,RIU RIPOLL,EL BESÃ?S,3100.0,BLAT,4,8851,90807.2915,28.15,0,0.0,37.2,0,37.2,0.0,37.2,37.2,0.0,Enough
8852,FARRATGERES,ALFALS,ALFALS,3,Barberà del Vallès,82520,Valles Occidental,40,5,Besos,59535,RIU RIPOLL,EL BESÃ?S,55300.0,HORTA,19,8852,473.5989,2.619,0,0.0,80.0,0,80.0,0.0,80.0,80.0,0.0,Enough
8853,FARRATGERES,ALFALS,ALFALS,3,Barberà del Vallès,82520,Valles Occidental,40,5,Besos,59535,RIU RIPOLL,EL BESÃ?S,55300.0,HORTA,19,8853,888.7745,4.915,0,0.0,80.0,0,80.0,0.0,80.0,80.0,0.0,Enough
8854,FARRATGERES,ALFALS,ALFALS,3,Barberà del Vallès,82520,Valles Occidental,40,5,Besos,59535,RIU RIPOLL,EL BESÃ?S,55300.0,HORTA,19,8854,744.0335999999999,4.115,0,0.0,80.0,0,80.0,0.0,80.0,80.0,0.0,Enough
8855,FARRATGERES,ALFALS,ALFALS,3,Barberà del Vallès,82520,Valles Occidental,40,5,Besos,59535,RIU RIPOLL,EL BESÃ?S,55300.0,HORTA,19,8855,1018.7098,5.633,0,0.0,80.0,0,80.0,0.0,80.0,80.0,0.0,Enough
8856,FARRATGERES,ALFALS,ALFALS,3,Barberà del Vallès,82520,Valles Occidental,40,5,Besos,59535,RIU RIPOLL,EL BESÃ?S,55300.0,HORTA,19,8856,354.6902,1.961,0,0.0,80.0,0,80.0,0.0,80.0,80.0,0.0,Enough
8857,CEREALS,CIVADA,CIVADA,20,Sant Cugat del Vallès,82055,Valles Occidental,40,4,Llobregat,57346,RIERA DE RUBI,EL LLOBREGAT,1000.0,CIVADA,9,8857,369.077,0.037,0,0.0,12.0,0,12.0,0.0,12.0,12.0,0.0,Enough
8858,CEREALS,CIVADA,CIVADA,20,Sant Cugat del Vallès,82055,Valles Occidental,40,4,Llobregat,57346,RIERA DE RUBI,EL LLOBREGAT,1000.0,CIVADA,9,8858,293.1807,0.029,0,0.0,12.0,0,12.0,0.0,12.0,12.0,0.0,Enough
8859,CEREALS,CIVADA,CIVADA,20,Sant Cugat del Vallès,82055,Valles Occidental,40,4,Llobregat,57346,RIERA DE RUBI,EL LLOBREGAT,1000.0,CIVADA,9,8859,9765.8836,0.977,0,0.0,12.0,0,12.0,0.0,12.0,12.0,0.0,Enough
8860,CEREALS,CIVADA,CIVADA,20,Sant Cugat del Vallès,82055,Valles Occidental,40,4,Llobregat,57346,RIERA DE RUBI,EL LLOBREGAT,1000.0,CIVADA,9,8860,130.9346,0.013,0,0.0,12.0,0,12.0,0.0,12.0,12.0,0.0,Enough
8861,FRUITA DOLCA,CIRERERS,Altres conreus herbacis,4,Castellbisbal,80543,Valles Occidental,40,4,Llobregat,57852,TORRENT DE SALZES,EL LLOBREGAT,1580.0,HORTA,19,8861,653.3461,0.103,0,0.0,18.96,0,18.96,0.0,18.96,18.96,0.0,Enough
8862,FRUITA DOLCA,CIRERERS,Altres conreus herbacis,4,Castellbisbal,80543,Valles Occidental,40,4,Llobregat,57852,TORRENT DE SALZES,EL LLOBREGAT,1580.0,HORTA,19,8862,119.8393,0.019,0,0.0,18.96,0,18.96,0.0,18.96,18.96,0.0,Enough
8863,FARRATGERES,PASTURES DE MENYS DE 5 ANYS,Altres conreus herbacis,4,Castellbisbal,80543,Valles Occidental,40,4,Llobregat,57427,TORRENT DE PEGUERES,EL LLOBREGAT,1580.0,HORTA,19,8863,8363.7464,1.321,0,0.0,18.96,0,18.96,0.0,18.96,18.96,0.0,Enough
8864,ALTRES USOS,VECA I CIVADA,VECA I CIVADA,65,Sant Cugat del Vallès,82055,Valles Occidental,40,4,Llobregat,57346,RIERA DE RUBI,EL LLOBREGAT,1000.0,VECA I CIVADA,37,8864,150.6301,0.015,0,0.0,12.0,0,12.0,0.0,12.0,12.0,0.0,Enough
8865,FRUITA DOLCA,CIRERERS,Altres conreus herbacis,4,Castellbisbal,80543,Valles Occidental,40,4,Llobregat,57852,TORRENT DE SALZES,EL LLOBREGAT,1580.0,HORTA,19,8865,2465.3605,0.39,0,0.0,18.96,0,18.96,0.0,18.96,18.96,0.0,Enough
8866,CEREALS,CIVADA,CIVADA,20,Barberà del Vallès,82520,Valles Occidental,40,5,Besos,59535,RIU RIPOLL,EL BESÃ?S,1600.0,CIVADA,9,8866,199.3976,0.032,0,0.0,19.2,0,19.2,0.0,19.2,19.2,0.0,Enough
8867,FRUITA DOLCA,CIRERERS,Altres conreus herbacis,4,Castellbisbal,80543,Valles Occidental,40,4,Llobregat,57852,TORRENT DE SALZES,EL LLOBREGAT,1580.0,HORTA,19,8867,805.8008,0.127,0,0.0,18.96,0,18.96,0.0,18.96,18.96,0.0,Enough
8868,FRUITA DOLCA,CIRERERS,Altres conreus herbacis,4,Castellbisbal,80543,Valles Occidental,40,4,Llobregat,57852,TORRENT DE SALZES,EL LLOBREGAT,1580.0,HORTA,19,8868,2907.962,0.459,0,0.0,18.96,0,18.96,0.0,18.96,18.96,0.0,Enough
8869,FRUITA DOLCA,CIRERERS,Altres conreus herbacis,4,Castellbisbal,80543,Valles Occidental,40,4,Llobregat,57852,TORRENT DE SALZES,EL LLOBREGAT,1580.0,HORTA,19,8869,364.2668,0.058,0,0.0,18.96,0,18.96,0.0,18.96,18.96,0.0,Enough
8870,GUARET,GUARET NO SIE/ SUP. LLIURE SE*,Altres conreus herbacis,4,Castellbisbal,80543,Valles Occidental,40,4,Llobregat,57427,TORRENT DE PEGUERES,EL LLOBREGAT,1580.0,HORTA,19,8870,103.0148,0.016,0,0.0,18.96,0,18.96,0.0,18.96,18.96,0.0,Enough
8871,GUARET,GUARET NO SIE/ SUP. LLIURE SE*,Altres conreus herbacis,4,Castellbisbal,80543,Valles Occidental,40,4,Llobregat,57427,TORRENT DE PEGUERES,EL LLOBREGAT,1580.0,HORTA,19,8871,937.3355,0.148,0,0.0,18.96,0,18.96,0.0,18.96,18.96,0.0,Enough
8872,GUARET,GUARET NO SIE/ SUP. LLIURE SE*,Altres conreus herbacis,4,Castellbisbal,80543,Valles Occidental,40,4,Llobregat,57427,TORRENT DE PEGUERES,EL LLOBREGAT,1580.0,HORTA,19,8872,28776.5737,4.547,0,0.0,18.96,0,18.96,0.0,18.96,18.96,0.0,Enough
8873,GUARET,GUARET NO SIE/ SUP. LLIURE SE*,Altres conreus herbacis,4,Castellbisbal,80543,Valles Occidental,40,4,Llobregat,57427,TORRENT DE PEGUERES,EL LLOBREGAT,1580.0,HORTA,19,8873,466.9977,0.074,0,0.0,18.96,0,18.96,0.0,18.96,18.96,0.0,Enough
8874,GUARET,GUARET NO SIE/ SUP. LLIURE SE*,Altres conreus herbacis,4,Castellbisbal,80543,Valles Occidental,40,4,Llobregat,57427,TORRENT DE PEGUERES,EL LLOBREGAT,1580.0,HORTA,19,8874,497.0638,0.079,0,0.0,18.96,0,18.96,0.0,18.96,18.96,0.0,Enough
8875,CEREALS,CIVADA,CIVADA,20,Barberà del Vallès,82520,Valles Occidental,40,5,Besos,59535,RIU RIPOLL,EL BESÃ?S,1600.0,CIVADA,9,8875,397.5637,0.064,0,0.0,19.2,0,19.2,0.0,19.2,19.2,0.0,Enough
8876,GUARET,GUARET SIE/ SUP. LLIURE SEMBRA,Altres conreus herbacis,4,Montcada i Reixac,81252,Valles Occidental,40,5,Besos,59656,RIERA DE POLINYA,EL BESÃ?S,1580.0,HORTA,19,8876,495.3981,0.078,0,0.0,18.96,0,18.96,0.0,18.96,18.96,0.0,Enough
8877,GUARET,GUARET SIE/ SUP. LLIURE SEMBRA,Altres conreus herbacis,4,Montcada i Reixac,81252,Valles Occidental,40,5,Besos,59656,RIERA DE POLINYA,EL BESÃ?S,1580.0,HORTA,19,8877,441.0987,0.07,0,0.0,18.96,0,18.96,0.0,18.96,18.96,0.0,Enough
8878,GUARET,GUARET NO SIE/ SUP. LLIURE SE*,Altres conreus herbacis,4,Castellbisbal,80543,Valles Occidental,40,4,Llobregat,57346,RIERA DE RUBI,EL LLOBREGAT,1580.0,HORTA,19,8878,234.1311,0.037,0,0.0,18.96,0,18.96,0.0,18.96,18.96,0.0,Enough
8879,HORTICOLES,HORTA,HORTA,43,Castellbisbal,80543,Valles Occidental,40,4,Llobregat,57275,RIU LLOBREGAT,EL LLOBREGAT,21836.0,HORTA,19,8879,4844.1676,10.578,0,0.0,80.0,0,80.0,0.0,80.0,80.0,0.0,Enough
8880,ALTRES USOS,VECA I CIVADA,VECA I CIVADA,65,Sant Cugat del Vallès,82055,Valles Occidental,40,4,Llobregat,57346,RIERA DE RUBI,EL LLOBREGAT,1000.0,VECA I CIVADA,37,8880,535.52,0.054,0,0.0,12.0,0,12.0,0.0,12.0,12.0,0.0,Enough
8881,ALTRES USOS,VECA I CIVADA,VECA I CIVADA,65,Sant Cugat del Vallès,82055,Valles Occidental,40,4,Llobregat,57346,RIERA DE RUBI,EL LLOBREGAT,1000.0,VECA I CIVADA,37,8881,255.2826,0.026,0,0.0,12.0,0,12.0,0.0,12.0,12.0,0.0,Enough
8882,ALTRES USOS,VECA I CIVADA,VECA I CIVADA,65,Sant Cugat del Vallès,82055,Valles Occidental,40,4,Llobregat,57346,RIERA DE RUBI,EL LLOBREGAT,1000.0,VECA I CIVADA,37,8882,122.0684,0.012,0,0.0,12.0,0,12.0,0.0,12.0,12.0,0.0,Enough
8883,OLIVERAR,OLIVERES,Fruiters no cítrics en regadiu,34,Castellbisbal,80543,Valles Occidental,40,4,Llobregat,57858,RIERA DEL MORRAL DEL MOLI,EL LLOBREGAT,4113.0,FRUITERS NO CITRICS,15,8883,2082.5737,0.857,0,0.0,4.5243,0,4.5243,0.0,4.5243,4.5243,0.0,Enough
8884,GUARET,GUARET NO SIE/ SUP. LLIURE SE*,Altres conreus herbacis,4,Castellbisbal,80543,Valles Occidental,40,4,Llobregat,57852,TORRENT DE SALZES,EL LLOBREGAT,1580.0,HORTA,19,8884,2014.9244,0.318,0,0.0,18.96,0,18.96,0.0,18.96,18.96,0.0,Enough
8885,CEREALS,TRITICALE,TRITICALE,64,Sant Cugat del Vallès,82055,Valles Occidental,40,5,Besos,59536,RIERA DE SANT CUGAT,EL BESÃ?S,1700.0,TRITICALE,36,8885,5200.4104,0.884,0,0.0,6.8,0,6.8,0.0,6.8,6.8,0.0,Enough
8886,ALTRES FRUITS SECS,AMETLLERS,Altres conreus herbacis,4,Castellbisbal,80543,Valles Occidental,40,4,Llobregat,57858,RIERA DEL MORRAL DEL MOLI,EL LLOBREGAT,2368.0,HORTA,19,8886,468.6328,0.111,0,0.0,28.416,0,28.416,0.0,28.416,28.416,0.0,Enough
8887,CEREALS,BLAT TOU,BLAT TOU,14,Ripollet,81803,Valles Occidental,40,5,Besos,59535,RIU RIPOLL,EL BESÃ?S,2100.0,BLAT,4,8887,355.6238,0.075,0,0.0,25.2,0,25.2,0.0,25.2,25.2,0.0,Enough
8888,ALTRES USOS,VIVER ARBRE I ARBUST,Altres conreus herbacis,4,Castellbisbal,80543,Valles Occidental,40,4,Llobregat,57852,TORRENT DE SALZES,EL LLOBREGAT,1580.0,HORTA,19,8888,1259.6274,0.199,0,0.0,18.96,0,18.96,0.0,18.96,18.96,0.0,Enough
8889,GUARET,GUARET NO SIE/ SUP. LLIURE SE*,Altres conreus herbacis,4,Castellbisbal,80543,Valles Occidental,40,4,Llobregat,57858,RIERA DEL MORRAL DEL MOLI,EL LLOBREGAT,1580.0,HORTA,19,8889,678.5045,0.107,0,0.0,18.96,0,18.96,0.0,18.96,18.96,0.0,Enough
8890,GUARET,GUARET NO SIE/ SUP. LLIURE SE*,Altres conreus herbacis,4,Castellbisbal,80543,Valles Occidental,40,4,Llobregat,57852,TORRENT DE SALZES,EL LLOBREGAT,1580.0,HORTA,19,8890,2213.6135,0.35,0,0.0,18.96,0,18.96,0.0,18.96,18.96,0.0,Enough
8891,GUARET,GUARET NO SIE/ SUP. LLIURE SE*,Altres conreus herbacis,4,Castellbisbal,80543,Valles Occidental,40,4,Llobregat,57858,RIERA DEL MORRAL DEL MOLI,EL LLOBREGAT,2368.0,HORTA,19,8891,689.9218,0.163,0,0.0,28.416,0,28.416,0.0,28.416,28.416,0.0,Enough
8892,OLIVERAR,OLIVERES,Altres conreus herbacis,4,Castellbisbal,80543,Valles Occidental,40,4,Llobregat,57852,TORRENT DE SALZES,EL LLOBREGAT,2368.0,HORTA,19,8892,6690.1245,1.584,0,0.0,28.416,0,28.416,0.0,28.416,28.416,0.0,Enough
8893,CEREALS,TRITICALE,TRITICALE,64,Montcada i Reixac,81252,Valles Occidental,40,5,Besos,59567,TORRENT DE CAN DURAN,EL BESÃ?S,1700.0,TRITICALE,36,8893,166.5567,0.028,0,0.0,6.8,0,6.8,0.0,6.8,6.8,0.0,Enough
8894,OLIVERAR,OLIVERES,Altres conreus herbacis,4,Castellbisbal,80543,Valles Occidental,40,4,Llobregat,57858,RIERA DEL MORRAL DEL MOLI,EL LLOBREGAT,2368.0,HORTA,19,8894,521.399,0.123,0,0.0,28.416,0,28.416,0.0,28.416,28.416,0.0,Enough
8895,CEREALS,BLAT TOU,BLAT TOU,14,Ripollet,81803,Valles Occidental,40,5,Besos,59535,RIU RIPOLL,EL BESÃ?S,2100.0,BLAT,4,8895,271.7817,0.057,0,0.0,25.2,0,25.2,0.0,25.2,25.2,0.0,Enough
8896,CEREALS,BLAT TOU,BLAT TOU,14,Ripollet,81803,Valles Occidental,40,5,Besos,59535,RIU RIPOLL,EL BESÃ?S,2100.0,BLAT,4,8896,366.5642,0.077,0,0.0,25.2,0,25.2,0.0,25.2,25.2,0.0,Enough
8897,CEREALS,CIVADA,CIVADA,20,Castellbisbal,80543,Valles Occidental,40,4,Llobregat,57427,TORRENT DE PEGUERES,EL LLOBREGAT,1000.0,CIVADA,9,8897,1816.5994,0.182,0,0.0,12.0,0,12.0,0.0,12.0,12.0,0.0,Enough
8898,CEREALS,CIVADA,CIVADA,20,Castellbisbal,80543,Valles Occidental,40,4,Llobregat,57427,TORRENT DE PEGUERES,EL LLOBREGAT,1000.0,CIVADA,9,8898,258.8381,0.026,0,0.0,12.0,0,12.0,0.0,12.0,12.0,0.0,Enough
8899,CEREALS,CIVADA,CIVADA,20,Castellbisbal,80543,Valles Occidental,40,4,Llobregat,57427,TORRENT DE PEGUERES,EL LLOBREGAT,1000.0,CIVADA,9,8899,260.8006,0.026,0,0.0,12.0,0,12.0,0.0,12.0,12.0,0.0,Enough
8900,CEREALS,CIVADA,CIVADA,20,Castellbisbal,80543,Valles Occidental,40,4,Llobregat,57427,TORRENT DE PEGUERES,EL LLOBREGAT,1000.0,CIVADA,9,8900,759.9008999999999,0.076,0,0.0,12.0,0,12.0,0.0,12.0,12.0,0.0,Enough
8901,CEREALS,CIVADA,CIVADA,20,Castellbisbal,80543,Valles Occidental,40,4,Llobregat,57427,TORRENT DE PEGUERES,EL LLOBREGAT,1000.0,CIVADA,9,8901,278.7587,0.028,0,0.0,12.0,0,12.0,0.0,12.0,12.0,0.0,Enough
8902,GUARET,GUARET NO SIE/ SUP. LLIURE SE*,Altres conreus herbacis,4,Castellbisbal,80543,Valles Occidental,40,4,Llobregat,57346,RIERA DE RUBI,EL LLOBREGAT,1580.0,HORTA,19,8902,1069.2427,0.169,0,0.0,18.96,0,18.96,0.0,18.96,18.96,0.0,Enough
8903,GUARET,GUARET NO SIE/ SUP. LLIURE SE*,Altres conreus herbacis,4,Castellbisbal,80543,Valles Occidental,40,4,Llobregat,57346,RIERA DE RUBI,EL LLOBREGAT,1580.0,HORTA,19,8903,913.9427,0.144,0,0.0,18.96,0,18.96,0.0,18.96,18.96,0.0,Enough
8904,CEREALS,BLAT TOU,BLAT TOU,14,Ripollet,81803,Valles Occidental,40,5,Besos,59535,RIU RIPOLL,EL BESÃ?S,2100.0,BLAT,4,8904,345.9227,0.073,0,0.0,25.2,0,25.2,0.0,25.2,25.2,0.0,Enough
